"Water                       ",0,"8004            ",  135, 2.7579,67.05,3,0.001719,0.003037,0.003292,0.004776,0.008682,0.018155,0.030372,0.047580,0.075508,0.098961,0.119292,0.154703,0.189486,0.139296,0.066760,0.028265,0.008430,0.001479,0.000180,0.000023,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 1
"Water                       ",0,"8006            ",   45, 2.7579,49.17,3,0.000997,0.000790,0.000651,0.000796,0.001243,0.002249,0.003394,0.005110,0.008330,0.011962,0.016761,0.028142,0.053714,0.079725,0.092511,0.116843,0.145166,0.151422,0.118553,0.085155,0.050965,0.019612,0.004882,0.000874,0.000134,0.000018,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000, 4
"Water                       ",0,"8006            ",  135, 2.7579,53.64,3,0.001890,0.002720,0.002717,0.003746,0.006510,0.013054,0.021235,0.032979,0.052847,0.071100,0.089740,0.128281,0.181797,0.170278,0.109491,0.067866,0.032468,0.009302,0.001662,0.000273,0.000040,0.000004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 1
"Water                       ",0,"8010            ",    0, 2.7579,22.35,3,0.000399,0.000224,0.000168,0.000194,0.000286,0.000486,0.000691,0.000990,0.001558,0.002200,0.003096,0.005360,0.011023,0.018540,0.025002,0.037676,0.060360,0.088429,0.107830,0.130102,0.152745,0.144832,0.108326,0.062374,0.027198,0.008057,0.001581,0.000239,0.000033,0.000000,0.000000,0.000000, 8
"Water                       ",0,"8010            ",    0, 2.7579,44.70,3,0.000552,0.000308,0.000230,0.000265,0.000390,0.000658,0.000929,0.001322,0.002060,0.002875,0.003995,0.006807,0.013687,0.022386,0.029355,0.043049,0.067041,0.095419,0.112900,0.130998,0.149168,0.135280,0.097186,0.053340,0.022107,0.006281,0.001206,0.000182,0.000026,0.000000,0.000000,0.000000, 8
"Water                       ",0,"8010            ",    0, 2.7579,67.05,3,0.001255,0.001068,0.000896,0.001110,0.001751,0.003199,0.004863,0.007341,0.011935,0.016986,0.023456,0.038534,0.071133,0.101116,0.111586,0.130419,0.149577,0.137035,0.093624,0.056599,0.026844,0.007873,0.001533,0.000231,0.000032,0.000004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 3
"Water                       ",0,"8010            ",   90, 2.7579,22.35,3,0.000707,0.000463,0.000361,0.000427,0.000645,0.001125,0.001640,0.002402,0.003840,0.005468,0.007693,0.013161,0.026212,0.041634,0.052276,0.072684,0.105609,0.135492,0.137574,0.134602,0.120098,0.080795,0.038656,0.012717,0.003083,0.000547,0.000075,0.000009,0.000001,0.000000,0.000000,0.000000, 6
"Water                       ",0,"8010            ",   90, 2.7579,44.70,3,0.000955,0.000949,0.000842,0.001082,0.001774,0.003390,0.005395,0.008491,0.014323,0.020987,0.029542,0.049040,0.090454,0.126225,0.132645,0.144520,0.147817,0.115891,0.064263,0.029311,0.009796,0.001984,0.000284,0.000035,0.000004,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 3
"Water                       ",0,"8010            ",   90, 2.7579,60.35,3,0.000935,0.001137,0.001084,0.001462,0.002509,0.005039,0.008386,0.013637,0.023440,0.034416,0.047790,0.077039,0.134452,0.167845,0.151555,0.136030,0.107391,0.058975,0.020205,0.005423,0.001087,0.000145,0.000016,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 2
"Water                       ",0,"8010            ",   90, 2.7579,67.05,3,0.001359,0.002002,0.002035,0.002849,0.005040,0.010363,0.017376,0.027866,0.046178,0.064137,0.083294,0.123012,0.182289,0.179534,0.120602,0.078196,0.039427,0.011852,0.002174,0.000357,0.000051,0.000006,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 1
"Water                       ",0,"8010            ",  135, 2.7579,22.35,3,0.000765,0.000588,0.000481,0.000587,0.000914,0.001651,0.002495,0.003773,0.006200,0.009013,0.012827,0.021986,0.043225,0.066494,0.079929,0.105194,0.139201,0.155021,0.132343,0.103914,0.070332,0.031662,0.009205,0.001853,0.000303,0.000041,0.000005,0.000001,0.000000,0.000000,0.000000,0.000000, 4
"Water                       ",0,"8010            ",  135, 2.7579,44.70,3,0.001243,0.001519,0.001443,0.001937,0.003301,0.006551,0.010725,0.017084,0.028633,0.040889,0.055239,0.086500,0.145362,0.171650,0.146848,0.124313,0.091935,0.046164,0.014336,0.003554,0.000676,0.000088,0.000010,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 2
"Water                       ",0,"8010            ",  135, 2.7579,49.17,3,0.001292,0.001554,0.001466,0.001958,0.003321,0.006556,0.010674,0.016923,0.028251,0.040231,0.054265,0.084937,0.142961,0.169779,0.146577,0.125559,0.094453,0.048708,0.015635,0.004001,0.000782,0.000104,0.000012,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 2
"Water                       ",0,"8010            ",  135, 2.7579,67.05,3,0.001305,0.002078,0.002179,0.003113,0.005612,0.011750,0.019974,0.032246,0.053400,0.073628,0.094397,0.135921,0.191303,0.173517,0.105866,0.060566,0.025688,0.006319,0.000974,0.000143,0.000019,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 1
"Water                       ",0,"8020            ",    0, 2.7579,22.35,3,0.000328,0.000156,0.000113,0.000127,0.000182,0.000299,0.000410,0.000569,0.000867,0.001188,0.001631,0.002763,0.005593,0.009387,0.012845,0.019939,0.033487,0.052336,0.069028,0.093196,0.129023,0.151374,0.150077,0.120980,0.082904,0.042665,0.014528,0.003388,0.000620,0.000000,0.000000,0.000000,10
"Water                       ",0,"8020            ",    0, 2.7579,44.70,3,0.000564,0.000276,0.000200,0.000225,0.000323,0.000531,0.000727,0.001005,0.001522,0.002068,0.002809,0.004686,0.009251,0.014988,0.019710,0.029290,0.046741,0.069018,0.086055,0.109406,0.138488,0.149153,0.131056,0.094020,0.055650,0.023872,0.006765,0.001372,0.000233,0.000000,0.000000,0.000000,10
"Water                       ",0,"8020            ",    0, 2.7579,67.05,3,0.001270,0.000927,0.000742,0.000891,0.001363,0.002407,0.003537,0.005190,0.008246,0.011566,0.015886,0.026207,0.049252,0.072429,0.083965,0.107059,0.136447,0.148350,0.123482,0.095854,0.064587,0.029333,0.008782,0.001854,0.000321,0.000046,0.000006,0.000001,0.000000,0.000000,0.000000,0.000000, 4
"Water                       ",0,"8020            ",   90, 2.7579,22.35,3,0.000775,0.000441,0.000331,0.000381,0.000560,0.000947,0.001334,0.001891,0.002929,0.004055,0.005575,0.009361,0.018401,0.029200,0.037089,0.052665,0.079174,0.108269,0.121550,0.133295,0.141318,0.118169,0.077157,0.037455,0.013563,0.003412,0.000602,0.000088,0.000012,0.000000,0.000000,0.000000, 7
"Water                       ",0,"8020            ",   90, 2.7579,44.70,3,0.000920,0.000800,0.000679,0.000849,0.001353,0.002507,0.003876,0.005964,0.009909,0.014437,0.020407,0.034373,0.065318,0.095586,0.108321,0.130653,0.153235,0.144868,0.101391,0.062845,0.030539,0.009096,0.001770,0.000263,0.000036,0.000004,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000, 3
"Water                       ",0,"8020            ",   90, 2.7579,67.05,3,0.001156,0.001424,0.001358,0.001829,0.003130,0.006244,0.010285,0.016488,0.027822,0.039994,0.054346,0.085573,0.144715,0.172123,0.148102,0.125907,0.093433,0.047051,0.014620,0.003615,0.000684,0.000088,0.000010,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 2
"Water                       ",0,"8020            ",  135, 2.7579,22.35,3,0.000635,0.000440,0.000349,0.000418,0.000640,0.001132,0.001677,0.002495,0.004051,0.005852,0.008336,0.014417,0.028987,0.046267,0.058059,0.080323,0.115358,0.143618,0.141584,0.131026,0.109599,0.066903,0.027960,0.007901,0.001668,0.000266,0.000034,0.000004,0.000001,0.000000,0.000000,0.000000, 5
"Water                       ",0,"8020            ",  135, 2.7579,44.70,3,0.001008,0.001104,0.001012,0.001330,0.002224,0.004343,0.007042,0.011223,0.019037,0.027819,0.038758,0.063177,0.112996,0.149655,0.144641,0.144395,0.129367,0.085894,0.037840,0.013184,0.003344,0.000534,0.000065,0.000007,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 2
"Water                       ",0,"8020            ",  135, 2.7579,67.05,3,0.001277,0.001877,0.001910,0.002677,0.004747,0.009794,0.016501,0.026619,0.044409,0.062110,0.081198,0.120859,0.181355,0.181375,0.123746,0.081613,0.042079,0.012963,0.002424,0.000402,0.000058,0.000006,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 1
"Water                       ",0,"CP Plastic      ",    0, 1.7237,49.17,3,0.001567,0.001159,0.000929,0.001115,0.001705,0.003004,0.004395,0.006409,0.010094,0.013999,0.018978,0.030810,0.056667,0.081282,0.091945,0.113784,0.139279,0.144552,0.113991,0.083588,0.052104,0.021452,0.005830,0.001144,0.000190,0.000027,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000, 3
"Water                       ",0,"CP Plastic Wide ",    0, 1.7237,49.17,3,0.001671,0.001187,0.000940,0.001119,0.001696,0.002957,0.004282,0.006184,0.009652,0.013284,0.017906,0.028950,0.053129,0.076286,0.086690,0.108435,0.135176,0.144296,0.117996,0.090480,0.060269,0.027163,0.008150,0.001744,0.000309,0.000046,0.000006,0.000001,0.000000,0.000000,0.000000,0.000000, 4
"Water                       ",0,"CP Steel        ",    0, 1.7237,49.17,3,0.001288,0.000862,0.000673,0.000795,0.001196,0.002073,0.002989,0.004313,0.006754,0.009371,0.012789,0.021058,0.039755,0.059217,0.069950,0.091688,0.123671,0.142724,0.131366,0.113330,0.088661,0.049885,0.019203,0.005127,0.001064,0.000173,0.000023,0.000003,0.000000,0.000000,0.000000,0.000000, 5
"Water                       ",0,"D10             ",    0, 2.0684,22.35,3,0.000112,0.000041,0.000028,0.000031,0.000042,0.000067,0.000088,0.000116,0.000170,0.000224,0.000296,0.000488,0.000963,0.001605,0.002236,0.003622,0.006569,0.011545,0.017628,0.028157,0.048018,0.074963,0.106210,0.134875,0.157029,0.159975,0.127829,0.079406,0.037667,0.000000,0.000000,0.000000,10
"Water                       ",0,"D10-45          ",    0, 2.0684,22.35,3,0.000382,0.000258,0.000205,0.000245,0.000374,0.000664,0.000989,0.001485,0.002445,0.003597,0.005240,0.009337,0.019619,0.033107,0.043888,0.063983,0.097416,0.132018,0.141087,0.145179,0.135339,0.095003,0.047432,0.016044,0.003893,0.000672,0.000088,0.000010,0.000001,0.000000,0.000000,0.000000, 6
"Water                       ",0,"D2-23           ",    0, 2.7579,22.35,3,0.001242,0.001541,0.001471,0.001981,0.003387,0.006745,0.011071,0.017663,0.029614,0.042251,0.056971,0.088946,0.148569,0.173449,0.146212,0.121727,0.087994,0.042718,0.012751,0.003051,0.000565,0.000072,0.000008,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 2
"Water                       ",0,"D2-23           ",    0, 2.7579,44.70,3,0.001697,0.002313,0.002270,0.003100,0.005350,0.010689,0.017419,0.027269,0.044314,0.060725,0.078302,0.115586,0.173657,0.176783,0.124743,0.086499,0.048354,0.016666,0.003510,0.000643,0.000100,0.000012,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 1
"Water                       ",0,"D2-23           ",    0, 2.7579,67.05,3,0.001028,0.001754,0.001904,0.002788,0.005155,0.011120,0.019478,0.032266,0.054570,0.076358,0.098699,0.142212,0.197855,0.173809,0.101122,0.053928,0.020703,0.004526,0.000627,0.000085,0.000011,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 1
"Water                       ",0,"D2-23           ",   90, 2.7579,22.35,3,0.001384,0.001822,0.001774,0.002416,0.004170,0.008367,0.013774,0.021902,0.036356,0.051065,0.067555,0.102904,0.164078,0.178741,0.137796,0.104555,0.066339,0.026832,0.006577,0.001340,0.000221,0.000026,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 2
"Water                       ",0,"D2-23           ",   90, 2.7579,44.70,3,0.001045,0.001491,0.001506,0.002106,0.003737,0.007746,0.013190,0.021624,0.036872,0.052881,0.070935,0.108930,0.173081,0.185241,0.137304,0.098867,0.057592,0.020550,0.004377,0.000790,0.000119,0.000013,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 1
"Water                       ",0,"D2-23           ",   90, 2.7579,67.05,3,0.002410,0.004209,0.004489,0.006409,0.011417,0.023188,0.037432,0.056495,0.086333,0.109004,0.125713,0.155097,0.177305,0.120690,0.052844,0.020351,0.005568,0.000921,0.000109,0.000014,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 1
"Water                       ",0,"D2-25           ",    0, 2.7579,22.35,3,0.001139,0.001351,0.001271,0.001697,0.002881,0.005700,0.009329,0.014904,0.025148,0.036270,0.049584,0.078783,0.135441,0.166363,0.148754,0.132586,0.104501,0.057589,0.019956,0.005459,0.001121,0.000153,0.000017,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 2
"Water                       ",0,"D2-25           ",    0, 2.7579,44.70,3,0.001318,0.001726,0.001679,0.002287,0.003950,0.007936,0.013097,0.020900,0.034859,0.049228,0.065486,0.100384,0.161836,0.178672,0.140083,0.108036,0.070113,0.029210,0.007373,0.001535,0.000257,0.000031,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 2
"Water                       ",0,"D2-25           ",    0, 2.7579,67.05,3,0.001235,0.001767,0.001780,0.002481,0.004378,0.008997,0.015135,0.024451,0.040980,0.057720,0.076110,0.114697,0.176518,0.182801,0.130124,0.090147,0.049858,0.016742,0.003388,0.000594,0.000088,0.000010,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 1
"Water                       ",0,"D2-25           ",   90, 2.7579,22.35,3,0.001245,0.001514,0.001435,0.001923,0.003274,0.006490,0.010614,0.016895,0.028307,0.040429,0.054646,0.085652,0.144217,0.170959,0.146997,0.125171,0.093307,0.047414,0.014934,0.003750,0.000721,0.000095,0.000010,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 2
"Water                       ",0,"D2-25           ",   90, 2.7579,44.70,3,0.001117,0.001529,0.001518,0.002098,0.003679,0.007528,0.012667,0.020577,0.034873,0.049884,0.066956,0.103248,0.166593,0.182584,0.140573,0.105701,0.065770,0.025703,0.006022,0.001172,0.000186,0.000021,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 2
"Water                       ",0,"D2-25           ",   90, 2.7579,67.05,3,0.002322,0.003876,0.004069,0.005761,0.010199,0.020650,0.033389,0.050711,0.078307,0.100345,0.118638,0.151222,0.182904,0.134120,0.064881,0.028079,0.008690,0.001602,0.000204,0.000028,0.000004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 1
"Water                       ",0,"D4-45           ",    0, 2.7579,22.35,3,0.000726,0.000664,0.000575,0.000729,0.001179,0.002227,0.003516,0.005526,0.009383,0.013962,0.020107,0.034466,0.066616,0.098736,0.112556,0.135378,0.157509,0.145379,0.098334,0.057861,0.026061,0.007061,0.001252,0.000173,0.000022,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 3
"Water                       ",0,"D4-45           ",    0, 2.7579,44.70,3,0.000989,0.001000,0.000892,0.001150,0.001891,0.003625,0.005782,0.009108,0.015355,0.022450,0.031486,0.051993,0.095148,0.131287,0.135352,0.145294,0.144398,0.109661,0.058225,0.025188,0.007954,0.001531,0.000212,0.000026,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 3
"Water                       ",0,"D4-45           ",    0, 2.7579,67.05,3,0.000853,0.001100,0.001073,0.001471,0.002566,0.005249,0.008893,0.014673,0.025499,0.037672,0.052387,0.084201,0.145336,0.176067,0.152805,0.129889,0.095424,0.046890,0.013989,0.003292,0.000591,0.000073,0.000008,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 2
"Water                       ",0,"D4-45           ",   90, 2.7579,22.35,3,0.000894,0.000883,0.000782,0.001005,0.001647,0.003148,0.005016,0.007914,0.013400,0.019733,0.027934,0.046689,0.086878,0.122534,0.130711,0.144253,0.150608,0.120682,0.068829,0.032474,0.011248,0.002349,0.000343,0.000042,0.000005,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 3
"Water                       ",0,"D4-45           ",   90, 2.7579,44.70,3,0.000963,0.001150,0.001088,0.001460,0.002494,0.004980,0.008243,0.013342,0.022852,0.033482,0.046462,0.074945,0.131175,0.165207,0.150706,0.137536,0.110840,0.062851,0.022442,0.006277,0.001304,0.000178,0.000020,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 2
"Water                       ",0,"D4-45           ",   90, 2.7579,67.05,3,0.001870,0.002795,0.002832,0.003941,0.006903,0.013946,0.022804,0.035476,0.056759,0.076020,0.095258,0.134174,0.185293,0.166416,0.101992,0.059357,0.026073,0.006777,0.001113,0.000173,0.000024,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 1
"Water                       ",0,"D4-46           ",    0, 2.7579,22.35,3,0.000508,0.000333,0.000260,0.000309,0.000468,0.000821,0.001205,0.001781,0.002882,0.004163,0.005953,0.010391,0.021284,0.034961,0.045317,0.064885,0.097264,0.130058,0.137728,0.141410,0.132485,0.094434,0.048576,0.017190,0.004404,0.000804,0.000110,0.000014,0.000002,0.000000,0.000000,0.000000, 6
"Water                       ",0,"D4-46           ",    0, 2.7579,44.70,3,0.000723,0.000555,0.000454,0.000554,0.000863,0.001560,0.002360,0.003574,0.005888,0.008584,0.012257,0.021098,0.041718,0.064600,0.078128,0.103466,0.138263,0.155262,0.134232,0.106605,0.073246,0.033621,0.009967,0.002035,0.000336,0.000046,0.000005,0.000001,0.000000,0.000000,0.000000,0.000000, 4
"Water                       ",0,"D4-46           ",    0, 2.7579,67.05,3,0.000885,0.000868,0.000767,0.000985,0.001613,0.003079,0.004902,0.007730,0.013088,0.019282,0.027324,0.045741,0.085327,0.120771,0.129549,0.143791,0.151508,0.122694,0.070970,0.034086,0.012045,0.002563,0.000379,0.000047,0.000006,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 3
"Water                       ",0,"D4-46           ",   90, 2.7579,22.35,3,0.000674,0.000520,0.000427,0.000522,0.000815,0.001479,0.002245,0.003415,0.005651,0.008278,0.011880,0.020558,0.040915,0.063772,0.077533,0.103129,0.138516,0.156102,0.135429,0.107720,0.074046,0.033939,0.010018,0.002032,0.000333,0.000045,0.000005,0.000001,0.000000,0.000000,0.000000,0.000000, 4
"Water                       ",0,"D4-46           ",   90, 2.7579,44.70,3,0.000974,0.001010,0.000908,0.001179,0.001949,0.003761,0.006036,0.009556,0.016171,0.023689,0.033225,0.054770,0.099793,0.136505,0.138399,0.146171,0.141175,0.103515,0.052300,0.021295,0.006303,0.001144,0.000152,0.000018,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 3
"Water                       ",0,"D4-46           ",   90, 2.7579,67.05,3,0.001563,0.002345,0.002392,0.003351,0.005919,0.012110,0.020120,0.031861,0.051957,0.070899,0.090425,0.130334,0.185600,0.173266,0.110100,0.066805,0.030851,0.008416,0.001427,0.000224,0.000031,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 1
"Water                       ",0,"D8              ",    0, 2.7579,22.35,3,0.000143,0.000049,0.000033,0.000035,0.000048,0.000075,0.000097,0.000127,0.000181,0.000234,0.000305,0.000491,0.000944,0.001527,0.002069,0.003269,0.005783,0.009936,0.014924,0.023617,0.040211,0.063234,0.091098,0.119489,0.147743,0.163045,0.145858,0.104612,0.060824,0.000000,0.000000,0.000000,10
"Water                       ",0,"D8              ",    0, 2.7579,44.70,3,0.000209,0.000084,0.000059,0.000064,0.000090,0.000144,0.000192,0.000258,0.000380,0.000506,0.000678,0.001124,0.002230,0.003710,0.005114,0.008123,0.014245,0.023791,0.034051,0.050445,0.078753,0.111213,0.139171,0.149628,0.145258,0.117125,0.071749,0.031547,0.010058,0.000000,0.000000,0.000000,10
"Water                       ",0,"D8              ",    0, 2.7579,67.05,3,0.000657,0.000440,0.000346,0.000411,0.000625,0.001097,0.001611,0.002376,0.003828,0.005491,0.007776,0.013389,0.026844,0.042860,0.053963,0.075082,0.108913,0.138703,0.139552,0.134165,0.117132,0.076217,0.034752,0.010803,0.002481,0.000421,0.000056,0.000007,0.000001,0.000000,0.000000,0.000000, 5
"Water                       ",0,"D8              ",   90, 2.7579,44.70,3,0.001314,0.000931,0.000739,0.000882,0.001341,0.002351,0.003429,0.004998,0.007892,0.011012,0.015068,0.024796,0.046561,0.068587,0.079833,0.102552,0.132856,0.147012,0.126100,0.101138,0.071505,0.034762,0.011249,0.002548,0.000466,0.000069,0.000009,0.000001,0.000000,0.000000,0.000000,0.000000, 4
"Water                       ",0,"D8              ",   90, 2.7579,67.05,3,0.001512,0.001749,0.001621,0.002139,0.003580,0.006955,0.011132,0.017366,0.028554,0.040140,0.053614,0.083286,0.139484,0.165841,0.144442,0.125672,0.096977,0.052203,0.017753,0.004825,0.000998,0.000139,0.000016,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 2
"Water                       ",0,"D8-45           ",    0, 2.7579,22.35,3,0.000509,0.000373,0.000302,0.000366,0.000567,0.001022,0.001543,0.002341,0.003880,0.005721,0.008303,0.014629,0.029994,0.048663,0.061659,0.085654,0.122734,0.150454,0.144991,0.128964,0.102276,0.057322,0.021290,0.005285,0.000994,0.000145,0.000017,0.000002,0.000000,0.000000,0.000000,0.000000, 5
"Water                       ",0,"D8-45           ",    0, 2.7579,44.70,3,0.000693,0.000582,0.000490,0.000610,0.000969,0.001794,0.002779,0.004299,0.007216,0.010672,0.015375,0.026552,0.052248,0.079687,0.094231,0.120551,0.150753,0.156547,0.120585,0.084062,0.047749,0.016977,0.003846,0.000629,0.000090,0.000011,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000, 4
"Water                       ",0,"D8-45           ",    0, 2.7579,67.05,3,0.000891,0.000987,0.000910,0.001202,0.002022,0.003978,0.006508,0.010475,0.017961,0.026536,0.037349,0.061494,0.111179,0.148984,0.145516,0.146576,0.132269,0.088358,0.039106,0.013636,0.003444,0.000545,0.000066,0.000007,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 3
"Water                       ",0,"D8-45           ",   90, 2.7579,22.35,3,0.000721,0.000553,0.000452,0.000552,0.000860,0.001555,0.002353,0.003564,0.005871,0.008561,0.012228,0.021053,0.041645,0.064511,0.078048,0.103392,0.138230,0.155287,0.134327,0.106730,0.073374,0.033704,0.009998,0.002042,0.000337,0.000046,0.000005,0.000001,0.000000,0.000000,0.000000,0.000000, 4
"Water                       ",0,"D8-45           ",   90, 2.7579,44.70,3,0.000990,0.000970,0.000855,0.001095,0.001788,0.003400,0.005384,0.008435,0.014169,0.020690,0.029051,0.048146,0.088747,0.123991,0.130924,0.143418,0.148353,0.118001,0.066817,0.031325,0.010812,0.002260,0.000332,0.000041,0.000005,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 3
"Water                       ",0,"D8-45           ",   90, 2.7579,67.05,3,0.001326,0.001920,0.001939,0.002706,0.004774,0.009795,0.016415,0.026365,0.043840,0.061192,0.079940,0.119078,0.179449,0.181009,0.124985,0.083746,0.044223,0.014052,0.002709,0.000460,0.000067,0.000007,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 1
"Water                       ",0,"D8-46           ",    0, 2.7579,22.35,3,0.000459,0.000276,0.000211,0.000246,0.000368,0.000633,0.000912,0.001325,0.002110,0.003010,0.004266,0.007412,0.015216,0.025323,0.033538,0.049352,0.076667,0.108004,0.124660,0.139060,0.149140,0.124433,0.079834,0.037314,0.012719,0.002959,0.000480,0.000065,0.000009,0.000000,0.000000,0.000000, 7
"Water                       ",0,"D8-46           ",    0, 2.7579,44.70,3,0.000774,0.000459,0.000349,0.000405,0.000600,0.001022,0.001454,0.002080,0.003249,0.004531,0.006267,0.010570,0.020831,0.033014,0.041728,0.058800,0.087410,0.117397,0.127356,0.135855,0.136191,0.106960,0.063939,0.027626,0.008800,0.001966,0.000317,0.000044,0.000006,0.000000,0.000000,0.000000, 6
"Water                       ",0,"D8-46           ",    0, 2.7579,67.05,3,0.000875,0.000842,0.000739,0.000945,0.001541,0.002930,0.004646,0.007305,0.012348,0.018189,0.025811,0.043338,0.081280,0.115989,0.126084,0.142125,0.153364,0.127803,0.076786,0.038735,0.014489,0.003258,0.000502,0.000064,0.000008,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 3
"Water                       ",0,"D8-46           ",   90, 2.7579,22.35,3,0.000621,0.000391,0.000302,0.000355,0.000533,0.000924,0.001337,0.001949,0.003105,0.004415,0.006218,0.010683,0.021485,0.034678,0.044371,0.062966,0.093844,0.125384,0.133620,0.139097,0.133479,0.098737,0.053853,0.020594,0.005737,0.001131,0.000165,0.000021,0.000003,0.000000,0.000000,0.000000, 6
"Water                       ",0,"D8-46           ",   90, 2.7579,44.70,3,0.000784,0.000678,0.000575,0.000719,0.001149,0.002134,0.003315,0.005132,0.008597,0.012655,0.018095,0.030902,0.059782,0.089238,0.103138,0.127826,0.153592,0.150806,0.109402,0.070851,0.036390,0.011491,0.002340,0.000356,0.000049,0.000006,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000, 3
"Water                       ",0,"D8-46           ",   90, 2.7579,67.05,3,0.001534,0.002083,0.002048,0.002803,0.004852,0.009745,0.015998,0.025268,0.041490,0.057474,0.074886,0.111891,0.171576,0.178780,0.129511,0.092240,0.053463,0.019230,0.004202,0.000787,0.000123,0.000014,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 1
"Water                       ",0,"RD-10/D10-45    ",    0, 2.0684,22.35,3,0.000250,0.000085,0.000057,0.000061,0.000084,0.000130,0.000166,0.000216,0.000307,0.000393,0.000508,0.000809,0.001532,0.002427,0.003214,0.004949,0.008478,0.014003,0.020142,0.030458,0.049355,0.073749,0.101161,0.126021,0.146430,0.152700,0.128280,0.086823,0.047213,0.000000,0.000000,0.000000,10
"Water                       ",0,"RD-10/D14-45    ",    0, 2.7579,22.35,3,0.000362,0.000127,0.000086,0.000092,0.000126,0.000196,0.000252,0.000328,0.000468,0.000600,0.000774,0.001231,0.002322,0.003651,0.004781,0.007256,0.012179,0.019570,0.027255,0.039765,0.061864,0.088399,0.115339,0.133683,0.145385,0.137403,0.104602,0.062666,0.029239,0.000000,0.000000,0.000000,10
"Water                       ",0,"RD-10/D14-45    ",    0, 2.7579,44.70,3,0.000679,0.000403,0.000306,0.000355,0.000527,0.000899,0.001282,0.001839,0.002885,0.004043,0.005624,0.009552,0.019014,0.030511,0.039037,0.055647,0.083738,0.114098,0.126347,0.136637,0.140337,0.112781,0.069423,0.031044,0.010214,0.002337,0.000381,0.000052,0.000007,0.000000,0.000000,0.000000, 7
